name,styleUrl,styleHash,description,lon,lat
Structure--Phoebus Methodist Church (1924),#icon-503-7CCFA9,42131318,Formerly Phoebus Methodist Episcopal Church. Present structure constructed in 1924. (See also: Structure--Phoebus M.E. Church (Mill Creek/Chesapeake City).)<br><br>Museum Collections: <br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--phoebus%20methodist%20chu%2E%2E%2E,-76.318906,37.015383
Structure--Phoebus M.E. Church (Mill Creek/Chesapeake City),#icon-503-DB4436,-12a4d528,"Mill Creek Methodist Episcopal Church was organized in 1870, changed its name to Chesapeake City Methodist Episcopal Church c.1872, and changed its name to Phoebus Methodist Episcopal Church in 1900. It relocated to the corner of Willard & Mellen streets sometime before 1924. (See also: Structure--Phoebus Methodist Church (1924).)<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--phoebus%20m.e.%20church%20%28%2E%2E%2E",-76.321313,37.015995
Structure--Phoebus Police Station,#icon-503-7CCFA9,42131318,,-76.32209,37.017377
Structure--Phoebus Post Office,#icon-503-7CCFA9,42131318,,-76.321126,37.017384
Structure--Phoebus Public School,#icon-503-FFDD5E,542a2b8,Replaced in 1902 by the Phoebus Graded School's brick structure.<br><br>Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--phoebus%20public%20school),-76.321839,37.016616
Structure--Phoebus Sentinel,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--phoebus%20sentinel,-76.322514,37.018969
Structure--Phoebus Town Hall,#icon-503-DB4436,-12a4d528,Wooden structure; possibly replaced by current brick structure in 1938 (at the same time the adjacent wooden Fire Department building was replaced with the current brick structure).<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--phoebus%20town%20hall,-76.322,37.017278
Structure--Phoebus USO,#icon-503-DB4436,-12a4d528,Part of building may have been used in present structure.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--phoebus%20uso,-76.323165,37.017212
Structure--Pierce Hall,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--pierce%20hall,-76.336859,37.017734
Structure--Post Office (1914),#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--post%20office%20%281914%29,-76.342231,37.025725
Structure--Postern Gate,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--postern%20gate,-76.310409,37.002402
Structure--Propeller Research Tunnel,#icon-503-DB4436,-12a4d528,Facility 103. Constructed in 1927 and demolished to make way for 8-Foot Transonic Pressure Tunnel.<br> <br>History and Additional Images from NASA Site:<br>http://crgis.ndc.nasa.gov/historic/Propeller_Research_Tunnel,-76.341551,37.0818998
Structure--Quarters No. 1,#icon-503-7CCFA9,42131318,"First permanent officer's quarters constructed at Fort Monroe, 1819. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%201",-76.305499,37.003995
Structure--Quarters No. 16,#icon-503-7CCFA9,42131318,Constructed in 1875.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%2016,-76.308495,37.00236
Structure--Quarters No. 17,#icon-503-7CCFA9,42131318,"One of ""The Tuleries."" Constructed c.1823. Robert E. Lee's Quarters, 1831-1834.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%2017",-76.30884900000001,37.002531
Structure--Quarters No. 18,#icon-503-7CCFA9,42131318,"One of ""The Tuleries."" Constructed c.1823.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%2018",-76.309195,37.002709
Structure--Quarters No. 19,#icon-503-7CCFA9,42131318,Constructed c.1880<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%2019,-76.309675,37.002737
Structure--Quarters No. 50,#icon-503-7CCFA9,42131318,Constructed in 1834.,-76.306427,37.003392
Structure--Quarters No. 118,#icon-503-7CCFA9,42131318,"Constructed in 1908. Part of ""Generals' Row"" or General Officer Quarters.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%20118",-76.310751,37.001447
Structure--Quarters No. 119,#icon-503-7CCFA9,42131318,"Constructed in 1907. Part of ""Generals' Row"" or General Officer Quarters.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%20119",-76.310287,37.001381
Structure--Quarters No. 120,#icon-503-7CCFA9,42131318,"Constructed in 1907. Part of ""Generals' Row"" or General Officer Quarters.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%20120",-76.309823,37.001319
Structure--Quarters No. 121,#icon-503-7CCFA9,42131318,"Constructed in 1909. Part of ""Generals' Row"" or General Officer Quarters.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--quarters%20no.%20121",-76.309394,37.001263
Structure--Queen Street Baptist Church,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--queen%20street%20baptist%20%2E%2E%2E,-76.349058,37.025906
Structure--R.R. Moton Public School,#icon-503-7CCFA9,42131318,,-76.32127,37.02594
Structure--Rip Rap Rd. #23,#icon-503-FFDD5E,542a2b8,Oldest home (circa 1888) in Old North Hampton Community.<br> <br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--rip%20rap%20rd.%20%2323,-76.348903,37.038899
Structure--Robinson House,#icon-503-7CCFA9,42131318,"1500 Chesapeake Ave.<br>Constructed c.1900 by Capt. John Robinson, a northern ship captain.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--robinson%20house",-76.380235,36.995517
Structure--Roland-Carmines & Co. Crab Packing / Cartwright's Crab Packing,#icon-503-DB4436,-12a4d528,,-76.340885,37.015526
Structure--Rollins House,#icon-503-7CCFA9,42131318,Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--rollins%20house),-76.38895600000001,37.026973
Structure--Roma Hangar,#icon-503-DB4436,-12a4d528,"Also called the ""Lighter-Than-Air"" Hangar. Housed the several dirigibles used at Langley Field, most famously the Roma.<br> <br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--roma%20hangar",-76.357947,37.095905
Structure--Roseland,#icon-503-DB4436,-12a4d528,"Land was originally part of farm owned by Joseph T. Segar. Harrison Phoebus purchased the property in 1871 and planned construction of Roseland Manor as his home. After Phoebus' death in 1886, and construction of the home 1886-1887, his widow, Annie, and family lived in the home until her death in 1907. It was destroyed by fire in 1985.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--roseland<br><br>National Register of Historic Places Nomination:<br>http://www.dhr.virginia.gov/registers/Counties/Delisted_Resources/114-0003_Roseland_Manor_nomination_delisted.pdf<br><br>Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200369",-76.327536,37.013416
Structure--Ruckman Rd. #2-4,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--ruckman%20rd.%20%232-4,-76.311193,37.003703
Structure--S.Armistead Ave. #10,#icon-503-DB4436,-12a4d528,R. & H. Filling<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.armistead%20ave.%20%2310,-76.349981,37.025482
Structure--S.Curry St. #105,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.curry%20st.%20%23105,-76.320206,37.016343
Structure--S.Curry St. #107-109,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.curry%20st.%20%23107-109,-76.320329,37.01626
Structure--S.Curry St. #202,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.curry%20st.%20%23202,-76.321517,37.015875
Structure--S.Hope St. #123,#icon-503-DB4436,-12a4d528,Home of the Phoebus Womens Club beginning in the 1940s.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.hope%20st.%20%23123,-76.321905,37.016978
Structure--S.Hope St. #124,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.hope%20st.%20%23124,-76.322225,37.017119
Structure--S.Hope St. #206,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.hope%20st.%20%23206,-76.322709,37.016826
Structure--S.Hope St. #208,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.hope%20st.%20%23208,-76.322838,37.016747
Structure--S.King St. #2,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%232,-76.344276,37.025651
Structure--S.King St. #4,#icon-503-DB4436,-12a4d528,Powhatan Dining RoomBellamy Pharmacy<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%234,-76.344249,37.025602
Structure--S.King St. #6,#icon-503-DB4436,-12a4d528,Dobson's Saloon<br>Apollo Theater<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%236,-76.344227,37.025523
Structure--S.King St. #8-12,#icon-503-DB4436,-12a4d528,Also numbered only 10 or 12 at different times.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%238-12,-76.34420300000001,37.02543
Structure--S.King St. #11-13,#icon-503-DB4436,-12a4d528,Attached to Bank of Hampton Building (2-4 E. Queen St.).<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%2311-13,-76.344014,37.02548
Structure--S.King St. #12,#icon-503-DB4436,-12a4d528,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%2312,-76.34419,37.025375
Structure--S.King St. #15,#icon-503-DB4436,-12a4d528,Barnes Hotel Annex -1902<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%2315,-76.343981,37.025375
Structure--S.King St. #18,#icon-503-DB4436,-12a4d528,"M.H. Morgan & Co. Real Estate, Rental, Insurance.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%2318",-76.344152,37.025255
Structure--S.King St. #44,#icon-503-DB4436,-12a4d528,Home of Captain Schermerhorn<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%2344,-76.344042,37.024788
Structure--S.King St. #45,#icon-503-FFDD5E,542a2b8,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%2345,-76.343468,37.02433
Structure--S.King St. #47,#icon-503-FFDD5E,542a2b8,"Sometimes mistakenly referred to as Colonial Customs House. An archaeological excavation revealed that the structure was built in the early 19th Century. It served on and off as the Post Office in the 19th and early 20th centuries, and also served as J.B. Lake's office. <br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.king%20st.%20%2347<br><br>Library of Virginia Resources:<br>http://lva1.hosted.exlibrisgroup.com/F/?func=find-b&find_code=WRD&request=vhir%2009%200353",-76.343597,37.024193
Structure--S.Mallory St. #2,#icon-503-DB4436,-12a4d528,Cooper's Confectionery (and briefly Old Point National Bank inside the confectionery).<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.mallory%20st.%20%232,-76.321595,37.019205
Structure--S.Mallory St. #4-6,#icon-503-DB4436,-12a4d528,The Hygeia Hotel (African-American).<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.mallory%20st.%20%234-6,-76.321688,37.019179
Structure--S.Mallory St. #9,#icon-503-7CCFA9,42131318,Current street addresses are 7 and 9 S. Mallory St. Woodward's Drug Store.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.mallory%20st.%20%239,-76.321502,37.018935
Structure--S.Mallory St. #15-19,#icon-503-DB4436,-12a4d528,Dr. Ward's building<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.mallory%20st.%20%2315-19,-76.321638,37.018856
Structure--S.Mallory St. #20-24,#icon-503-7CCFA9,42131318,I.A. Saunders Grocery<br><br>Click to View Museum Collections (http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.mallory%20st.%20%2320-24),-76.32203,37.018903
Structure--S.S. Coston & Co.,#icon-503-7CCFA9,42131318,Currently occupied by Graham & Rollins.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.s.%20coston%20%26%20co%2E,-76.344445,37.023276
Structure--S.Willard Ave. #206,#icon-503-7CCFA9,42131318,Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--s.willard%20ave.%20%23206,-76.320691,37.014811
Structure--Sage Ct. #3,#icon-503-DB4436,-12a4d528,Constructed in 1931. Home of Mrs. George P. Phenix and the College Chaplain.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--sage%20ct.%20%233,-76.33845,37.023666
Structure--Sage Ct. #4,#icon-503-DB4436,-12a4d528,Constructed in 1921.<br><br>Museum Collections:<br>http://hampton.pastperfect-online.com/36184cgi/mweb.exe?request=clicksearch;dtype=d;subset=0;_t1104=structure--sage%20ct.%20%234,-76.338847,37.023741
