HYPERLINK,PropertyID,LegacyID,Available,Address,AddressZip,BrownField,FIPS,HubZone,OfficePark,OwnerName,OwnerPhone,OwnerEmail,Sale,TownFips,Waterway,LAMBERT_Y,LAMBERT_X,Voltage,Phase,contact,AvailableDate,AddressStreet,AddressCity,AddressState,PropertyName,Longitude,Latitude,DEQStatusLetter,ResearchPark,FeaturedLocation,IndustrialPark,HighwayIntername,HighwayInterDistance,HighwayInterchangeName,HighwayArteryName,HighwayArteryDistance,HighwayAccessName,ForeignTradeZone,NaturalGasDistance,RailroadDistance,PublicTransportationName,PubliclyOwned,PropertyType,NewMarketTaxCreditZone,NatureOfContamination,NaturalGasPropaneEquipped,NaturalGasPressure,NaturalGasLineSize,RemediationPlan,RailAccess,RailroadSiding,SewerProviderDistance,SewerOnSiteTreatmentPlant,SewerLineSize,SewerAvailCapacityTo,SewerPlantTotalCapacity,TelecommBroadbandLevel,TelecommWirelessBroadband,TelecommRedundantRoute,TelecommOther,TelecommISDN,TelecommFiberOpticLine,TelecommFiber,TelecommDigital,TechnologyZone,SubmittedDate,SubmittedBy,ShowOnVAScan,SepticSystem,SepticCapacity,VAEnterpriseZone,WaterAvailCapacityToProperty,WaterProviderDistance,WellCapacity,WaterwayName,WaterwayChannelDepth,WaterTreatmentPlantTotalCap,WaterTankCapacity,WaterOnSiteTreatmentPlant,WaterLineSize,SecondaryRailProviderName,RailProviderName,AirportGeneral,AirportGenDistance,AirportCommercial,AirportCommDistance,Amps,secondaryelectricprovider,electricprovider,SewerProvider,TelecommProvider,WaterProvider,GasProvider,LocalityName,brokercontact,ZoningRestrictionsText,ZoningClassification,ZoningRestrictions,ZoningConform,WithinCorporateLimits,Lease_Type,recent_use,Roof_Type,ConstructionType,SpaceTotalAvailable,industrialceilingheight,officeceilingheight,OBJECTID,SITE_NO,Expr1,OFFICIAL,ACCURACY,GlobalID,LargestContParcel,AcreageTotal,imageURL,thumbnailURL,Shapearea,Shapelen,SDE_VECTORSDESITES_POLYGON_DETAILS_SVarea,SDE_VECTORSDESITES_POLYGON_DETAILS_SVlen
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60280S,234343,60280S,1,VA-640 and VA-643,23888,0,51183,0,0,County Ref.,,,0,,0,100155.0998635,188272.29989638,,,"Chapline, Renee",,VA-640 and VA-643,Wakefield,VA,Lassel Site,,,0,0,0,0,I-95,3,,U.S. Route 301,2,0,0,0,0,,0,Site,1,,0,,0,0,0,0,0,0,0,,0,,0,0,,0,,1,0,0,1995-03-16T00:00:00.000Z,Jay Langston,1,1,,0,,0,0,,0,0,0,0,0,,,Wakefield Municipal Airport,17,Richmond International Airport,50,,,Dominion Virginia Power,Septic system practical,Mid-Atlantic Broadband Cooperative,On site well,Not Available,Sussex,,,A-3,0,0,0,,,,,,,,2253,60280S,51183,1,,{5C758DC0-92CC-4F0C-A052-603DE3271A37},283,283,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=123259,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=123259,1145910.46674562,5297.48605214266,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60290S,234353,60290S,1,Mechanicsville Turnpike,23223,0,51087,0,0,Eugene West,804-741-4164,,0,,0,175984.7356041,184770.17719802,,,"McLaren, Gary",,Mechanicsville Turnpike,Henrico,VA,West Site (U.S. 360),,,0,0,0,0,I-64,1,,Mechanicsville Tnpk.,0,Mechanicsville Tpke.,0,0,,,0,Site,0,,0,,12,0,1,1,0,0,12,,,,0,0,,0,,0,0,0,,,1,0,,0,,0,,,0,,,0,8,,Buckingham Branch Railroad,Richmond International Airport,5,Richmond International Airport,5,,,Dominion Virginia Power,Henrico County,Cavalier Telephone Company,Henrico County,City of Richmond,Henrico,,,"M-2, General Industrial",0,1,0,,,,,,,,2232,60290S,51087,1,1,{2EA983BF-9B48-42C5-B776-08CF97D8101F},51,51,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125979,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125979,190577.964829434,3116.21604095359,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60294S,234357,60294S,1,10163 General Mahone Hwy,23888,0,51183,0,0,Town of Wakefield,,,0,,0,112527.00008212,222050.00017574,,,"Chapline, Renee",,10163 General Mahone Hwy,Wakefield,VA,Wakefield Airport Site,,,0,0,0,0,I-295,20,,U.S. Route 460,2,General Mahone Hwy,0,5000,0,,1,Site,1,,0,,0,0,0,0,0,0,0,,0,,0,0,,0,,1,0,0,1995-03-16T00:00:00.000Z,Jay Langston,1,0,,0,,0,0,,0,0,0,0,0,,,Wakefield Municipal Airport,0,Richmond International Airport,50,,,Dominion Virginia Power,Town of Wakefield,Mid-Atlantic Broadband Cooperative,Sussex Service Authority,Columbia Gas of Virginia,Sussex,,,A-3,0,0,0,,,,,,,,1968,60294S,51183,1,,{121C1AD3-97F1-4D22-B1FE-E67A126D8404},15,15,,,527038.561298155,2959.97228523228,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60304S,234365,60304S,1,5000 Commerce Road,23234,0,51760,0,0,E I Du Pont De Nemours & Co,,,0,,0,164072.29986374,183412.39998091,,,"Brackett, Kyle",,5000 Commerce Road,Richmond,VA,Commerce & Bells Road Land,,,0,0,0,0,I-95,0.1,,U.S. Route 1/301,0.75,Commerce & Bells Road,0,0,,,0,Site,0,,0,,6,0,1,1,0,0,12,,,,0,0,,0,,0,0,0,,,1,0,,1,,0,,,0,,,0,12,,,Richmond International Airport,12,Richmond International Airport,12,,,Dominion Virginia Power,City of Richmond,Verizon,City of Richmond,City of Richmond,Richmond City,"Bradley, Will",,"M-2, Heavy Industrial",0,1,1,,,,,,,,2183,60304S,51760,1,1,{1C79D094-AD50-4AFB-95F7-D928EEEB1488},25,25,,,96038.2568166778,2014.07899214007,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60392S,234374,60392S,1,10462 Hickory Hill Rd,23005,0,51085,0,0,Brooks Investments III Co LLC,,,0,,0,202371.10016282,179215.0998236,,,"Deusebio, Susan",,10462 Hickory Hill Rd,Ashland,VA,10462 Hickory Hill Rd - Graymont Industrial Park,,,0,0,0,0,I-95,2,,US Rt 1/North Washington Hwy,0.4,Hickory Hill Rd/State Rt 646,0,0,,,0,Site,0,,0,45,12,0,1,1,0,0,,,,,0,0,,0,,1,0,0,,Susan Deusebio,1,0,,0,,1000,,,0,2000,,0,12,,CSX Transportation,Hanover County Municipal Airport,10.6,Richmond International Airport,28.1,,,Dominion Virginia Power,Hanover County,Verizon,Hanover County,Virginia Natural Gas,Hanover,"Porter, Clifford",C-36-96(c) am 1-12,M-2,0,1,0,,,,,,,,2214,60392S,51085,1,1,{C62C13FC-EE54-447C-9B79-AA2437DF9051},157.6,196.964,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=119249,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=119249,794763.187763105,4570.91405830511,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=234381,234381,60399S,1,2201 Wonderview Drive,23237,0,51041,0,0,Village Bank,(804) 897-3900,Tbalsamo@villagebank.com,0,,0,155782.39997945,184203.09998127,,,"DelVillar, Barbara",,2201 Wonderview Drive,Richmond,VA,2201 Wonderview Drive,,,0,0,0,0,I-95,0.2,,Rt. 301,0.2,Jefferson Davis Hwy,0,0,,,0,Site,0,,0,40,6,0,0,0,200,0,12,,,,0,0,,0,,0,0,1,,Michelle Mende,1,0,,0,,0,,,0,,,0,6,,,Chesterfield County Airport,15,Richmond International Airport,15,,,Dominion Virginia Power,Chesterfield County,Verizon,Chesterfield County,Columbia Gas of Virginia,Chesterfield,"Creswell, Greg",,I-1,0,1,0,,,,,,,,2490,60399S,51041,1,1,{CC38BD96-A76A-473D-82DC-DACBC5D9988C},19.507,19.507,,,77498.5483127332,1273.97750337028,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=234386,234386,60404S,1,Anderson Highway (U.S. Route 60) & New Dorset Road,23139,0,51145,0,1,"Powhatan Commercial, LLC",,,0,,0,169540.39996268,149347.50016059,,,"Altman, March",,Anderson Highway (U.S. Route 60) & New Dorset Road,Powhatan,VA,Powhatan Commercial Center,,,0,0,0,1,I-195,15,,U.S. Route 60,0,U.S. Route 60,0,0,0,,0,Site,0,,0,,0,0,0,0,0,0,0,,0,,0,0,,0,,0,0,0,1997-06-13T00:00:00.000Z,Daniel Jones,0,1,,0,,0,0,,0,0,0,0,0,,,Chesterfield County Airport,20,Richmond International Airport,40,,,Dominion Virginia Power,Septic system practical,Verizon,On site well,Not Available,Powhatan,,,C-W/Industrial Uses,0,0,0,,,,,,,,2304,60404S,51145,1,1,{215EDAEF-CE9D-4C28-9D4D-A0E15651DECB},1.49,1.49,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=121752,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=121752,6055.70973575353,372.769383218087,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60407S,234388,60407S,1,8258 Richfood Road,23116,0,51085,0,0,SuperValu,,,0,,0,182961.89995169,184933.90013577,,,"Deusebio, Susan",,8258 Richfood Road,Mechanicsville,VA,SuperValu Business Park,,,0,0,0,1,I-295,1,"Hanover Courtthouse, Route 301",Route 301,0.5,Richfood Rd,0,0,,,0,Site,0,,0,40,12,0,1,1,0,1,12,,,,0,0,,0,,0,0,0,,Thomas Miller,1,0,,0,,500,,,0,1500,,0,12,,Buckingham Branch Railroad,Hanover County Municipal Airport,1,Richmond International Airport,10,,,Dominion Virginia Power,Hanover County,Cavalier Telephone Company,Hanover County,Virginia Natural Gas,Hanover,"Braun, Matt",,M-2,0,1,0,,,,,,,,2654,60407S,51085,1,1,{32FD7B8B-8D90-4CE7-A12A-93473902988C},86,195,,,1932083.50149266,7910.97252636984,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60415S,234394,60415S,1,11900 Deerhill Road,23112,0,51041,0,0,Cloverhill Industrial Park Inc,,,0,,0,161764.90008644,166294.49988327,,,"DelVillar, Barbara",,11900 Deerhill Road,Midlothian,VA,Cloverhill Industrial Park,,,0,0,0,1,I-95,15,,Hull Street Rd,1,Rt. 360,0,0,,,0,Site,0,,0,,6,0,0,0,0,0,12,,,,0,0,,0,,0,0,0,,Michelle Mende,1,0,,0,,0,,,0,,,0,8,,,Chesterfield County Airport,10,Richmond International Airport,20,,,Dominion Virginia Power,Chesterfield County,Verizon,Chesterfield County,Columbia Gas of Virginia,Chesterfield,"Holmes, Byron",,I-1,0,0,0,,,,,,,,2154,60415S,51041,1,,{DC6C66D9-4732-40BE-B7B8-0202677F9694},30,69,,,396836.039376489,5597.9558822946,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60418S,234397,60418S,1,7419 Pole Green Road,23111,0,51085,0,0,Riverstone Properties,,,0,,0,182807.00001249,188721.69987774,,,"Deusebio, Susan",,7419 Pole Green Road,Mechanicsville,VA,Riverstone Properties at Polegreen & I-295,,,0,0,0,0,I-295,0.1,,Pole Green Road,0,Pole Green Road,0,0,0,,0,Site,0,,0,,0,0,0,0,0,0,12,,0,,0,0,,0,,0,0,0,1995-08-01T00:00:00.000Z,Carol Martin,1,0,,0,,0,0,,0,0,0,0,12,,,Hanover County Municipal Airport,8,Richmond International Airport,13,,,Dominion Virginia Power,Hanover County,Verizon,Hanover County,Virginia Natural Gas,Hanover,"Corrada, Chris",,M-2,0,1,0,,,,,,,,2659,60418S,51085,1,1,{9D943DA8-272B-44B9-AA97-579B8FE23753},100,100,,,382470.561212644,3518.34143091451,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60421S,234400,60421S,1,1600 Ashton Park Drive,23834,0,51041,0,0,George Emerson,(804) 530-4614,,0,,1,147991.69984816,189287.09992846,34.5 KV,3,"DelVillar, Barbara",,1600 Ashton Park Drive,Colonial Heights,VA,Ashton Creek Business Center,,,0,0,0,1,I-95,1,,Ruffin Mill Road,3,0,0,0,,,0,Site,0,,0,,4,0,0,0,0,0,15,,,,0,0,,0,,0,0,0,,John Loftus,1,0,,1,,0,,,12,,,0,30,,,Chesterfield County Airport,10,Richmond International Airport,20,,,Dominion Virginia Power,Chesterfield County,Verizon,Chesterfield County,Columbia Gas of Virginia,Chesterfield,,,"I-2, General Industrial",0,1,0,,,,,,,,2706,60421S,51041,1,1,{F30A10F4-7041-44F2-8FF6-FA10D0D3777E},347,382,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=126371,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=126371,1595570.26248566,5723.28402714539,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60430S,234407,60430S,1,5 Parkwest Circle,23114,0,51041,0,0,"Riverstone Properties, LLC",(804) 643-4200,JGALANTI@RIVERG.COM,0,,0,164441.99994112,163084.50016778,,,"DelVillar, Barbara",,5 Parkwest Circle,Midlothian,VA,CenterPointe,,,0,0,0,0,I-64,10,Powhite Parkway,Charter Colony Parkway,0,Park West Circle,0,0,,,0,Site,0,,0,,,0,0,0,0,0,10,,,,0,0,,0,0,1,0,0,,,1,0,,0,,0,,,0,,,0,12,,,Chesterfield County Airport,5,Richmond International Airport,20,,,Dominion Virginia Power,Chesterfield County,Verizon,Chesterfield County,Columbia Gas of Virginia,Chesterfield,"Galanti, Jeff",C-4 PUD- zoning amended in 1988,"C-2; C-4",0,1,0,,,,,,,,2496,60430S,51041,1,,{A34D5C78-D5BE-48C5-9971-CB59F96BE339},460,460,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=127029,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=127029,2994903.1911099,23452.8302524539,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60437S,234414,60437S,1,11500 Prince George Drive,23842,0,51149,0,0,Willie M. Sluka,,,0,,0,130682.59999905,196762.59984449,,3,"Stoke, Jeffrey",,11500 Prince George Drive,Disputanta,VA,Sluka Tract,,,0,0,0,0,I-295,4,US 460,U.S. Route 460,0,Prince George Drive/SR156,0,1000,0,,0,Site,0,,0,30,4,0,1,1,600,0,8,,,,0,0,,1,0,1,0,0,,Cindy Cave,1,0,,1,15000000,0,,,0,25000000,,0,12,,Norfolk Southern Railway Company,Dinwiddie County Airport,12,Richmond International Airport,29,,,Dominion Virginia Power,Prince George County,Mid-Atlantic Broadband Cooperative,Prince George County,Columbia Gas of Virginia,Prince George,,,RA,0,0,0,,,,,,,,2554,60437S,51149,1,1,{A6A59DC6-5C0E-4171-86FB-AFDAC90B1763},70,88,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122763,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122763,349209.760662984,2610.41140699833,,
http://virginiascan.yesvirginia.org/propertySearch/PropertyDetails.aspx?propertyID=234420,234420,60443S,1,Route 1,23005,0,51085,0,0,T A B LLC,,,0,,0,191240.49984383,179067.59996676,,,"Deusebio, Susan",,Route 1,Ashland,VA,Route 1 Site 55 Acres,,,0,0,0,0,I-95,1,Lewistown,U.S. Route 1/Washington Hwy,0,U.S. Route 1/Washington Hwy,0,25,0,,0,Site,0,,0,,24,0,0,0,2500,0,8,,0,,0,0,,0,,1,0,0,1996-06-17T00:00:00.000Z,Carol Martin,1,0,,0,,0,0,,0,0,0,0,12,,,Hanover County Municipal Airport,2,Richmond International Airport,20,,,Dominion Virginia Power,Hanover County,Comcast Business Communications,Hanover County,Virginia Natural Gas,Hanover,"Hamilton, Alexander",,B-3,0,1,0,,,,,,,,2567,60443S,51085,1,1,{DD4C621B-791A-4501-A6FF-4AADE64E9771},39,55,,,238436.305789135,2285.76354018337,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60472S,234447,60472S,1,Courthouse Rd and Cabin Stick Rd,23882,0,51183,0,0,private,,,0,,0,111456.49991689,198008.89999064,,,"Chapline, Renee",,Courthouse Rd and Cabin Stick Rd,Stony Creek,VA,Route 640 Site,,,0,0,0,0,I-95,5,,I-95,5,Cabin Stick Rd,0,0,0,,0,Site,1,,0,,0,0,0,0,0,0,0,,0,,0,0,,0,,1,0,0,1997-01-20T00:00:00.000Z,Jay Langston,1,1,,0,,0,0,Nottoway River,0,0,0,0,0,,,Wakefield Municipal Airport,15,Richmond International Airport,45,,,Prince George Electric Cooperative,Septic system practical,Mid-Atlantic Broadband Cooperative,On site well,Not Available,Sussex,,,Agricultural-Planned Industrial,0,0,0,,,,,,,,1971,60472S,51183,1,,{3A1CABBE-E77A-44C2-A2BC-C0DA07DF7751},150,150,,,1327888.83886654,5274.31782235194,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60478S,234452,60478S,1,Cooperative Way and Stage Road,22949,0,51125,0,0,Central Virginia Electric Cooperative,,,0,,0,189920.29986779,49198.40014012,,,"Corum, Maureen",,Cooperative Way and Stage Road,Lovingston,VA,Colleen Business Park,,,0,0,0,1,I-64,30,,U.S. Route 29,0.5,Cooperative Way,0,0,0,,0,Site,0,,0,,0,0,0,0,0,0,10,,,High,1,0,,0,0,1,0,0,1997-01-28T00:00:00.000Z,John Loftus,1,0,,0,,0,,,0,0,,0,12,,,Charlottesville-Albemarle Airport,45,Charlottesville-Albemarle Airport,45,,,Central Virginia Electric Cooperative,Nelson County Water & Sewer Authority,Verizon,Nelson County Water & Sewer Authority,Not Available,Nelson,,,Light Industrial,0,0,0,,,,,,,,2290,60478S,51125,1,,{3F9616E6-F3CA-4BD6-9DF8-BD07BD6ED683},16,37.09,,,178730.398783747,2140.11263748703,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60295S,234459,60295S,1,Canon Way and Industrial Drive,23061,0,51073,0,0,Gloucester County EDA,,,0,,0,155990.20012563,262701.500155,277/480,3,"Meredith (GONE), Douglas",,Canon Way and Industrial Drive,Gloucester,VA,Gloucester Business Park,,,1,0,0,1,I-64,20,West Point (Exit 220),U.S. Route 17,0.5,State Route 782,0,0,0,,1,Site,0,,0,,0,0,0,0,0,0,8,,,High,0,0,,1,,1,1,0,,Douglas Meredith,1,0,,0,,0,,,0,0,,0,8,,,Middle Peninsula Regional Airport,15,Newport News-Williamsburg International Airport,15,,,Dominion Virginia Power,Hampton Roads Sanitation District,Verizon,Gloucester County,Not Available,Gloucester,,,I-1,0,1,0,,,,,,,,1886,60295S,51073,1,,{4A8289CF-15C0-4EBE-9A84-2A7FCF1DB520},7.14,70,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=106277,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=106277,236883.554183692,2210.59136161147,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60491S,234462,60491S,1,Harris Road and Technology Park Drive,22503,0,51103,1,0,Town of Kilmarnock,,,0,51398,0,192982.05030743,274523.84970954,,,"Saunders, Tom",,Harris Road and Technology Park Drive,Kilmarnock,VA,Kilmarnock Business and Technology Park,,,0,0,0,1,I-295,40,Mechanicsville,US 360,20,Technology Park Drive,0,0,0,,1,Site,1,,0,,0,0,0,0,0,0,10,,,,0,0,"centrex,",1,4500,0,1,1,1997-09-12T00:00:00.000Z,Timothy Gubala,1,0,,1,0,0,,,,0,,0,10,,,Hummel Field Airport,10,Newport News-Williamsburg International Airport,60,,,Dominion Virginia Power,Town of Kilmarnock,Verizon,Town of Kilmarnock,Not Available,Lancaster,,,Industrial,0,0,1,,,,,,,,2418,60491S,51103,1,1,{0A1219DD-49D8-49E6-9435-E56BF68B1B07},66,140,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=112362,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=112362,404205.776637448,3479.62128033286,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60493S,234463,60493S,1,Rives Road and Frontage Road,23875,0,51149,0,0,Holland,804-353-7994,bob@porterinc.com,0,,0,132518.49983535,191297.59982777,230,3,"Stoke, Jeffrey",,Rives Road and Frontage Road,Prince George,VA,Holland PG Property,,,0,0,0,0,I-95,1,"Route 629, Rives Road",U.S. Route 301,1,"Route 629, Rives Road",0,500,,,0,Site,0,,0,,4,0,0,0,500,0,21,,,,0,0,,1,1000,1,0,0,,Michelle Mende,1,0,,0,15000000,500,,,,25000000,,0,12,,,Dinwiddie County Airport,10,Richmond International Airport,35,,,Dominion Virginia Power,City of Petersburg,Mid-Atlantic Broadband Cooperative,City of Petersburg,Columbia Gas of Virginia,Prince George,"Porter, Robert",,Agricultural,0,0,0,,,,,,,,2552,60493S,51149,1,1,{7B79A3DA-B093-43A5-BB5B-4EC708E944F5},137.4,203,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122762,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122762,835587.099204994,5775.4554235965,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60494S,234464,60494S,1,Industrial Parkway and VA-30,23181,0,51101,0,0,Town of West Point,804-843-2228,,0,51483,0,177187.60008122,236825.20002687,34.5 KV,3,"Edwards, John",,Industrial Parkway and VA-30,West Point,VA,West Point Industrial Park,,,0,0,0,1,I-64,8,West Point,14th Street (Route 33),2,Industrial Parkway,0,0,,,1,Site,0,,0,,,0,0,0,0,0,8,,,,0,0,,0,,1,1,0,,Neal Barber,1,0,,0,,0,,,,,,0,12,,Norfolk Southern Railway Company,Middle Peninsula Regional Airport,3,Richmond International Airport,30,,,Dominion Virginia Power,Hampton Roads Sanitation District,Verizon,Town of West Point,Not Available,King William,"Calabrese, Dawn",,SDI,0,0,1,,,,,,,,2335,60494S,51101,1,1,{5B7E9FB8-1308-4065-B9E6-2BB23B54B6DF},22,100,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=112181,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=112181,418522.815577625,5237.52169520617,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60504S,234473,60504S,1,Technology Blvd.,23150,0,51087,0,0,Earl Thompson,,,0,,0,167699.30001124,198613.34301501,,,"McLaren, Gary",,Technology Blvd.,Sandston,VA,Tech Park-formerly White Oak Business Centre,,,0,0,0,1,I-295,1,,Technology Boulevard,0,Technology Blvd,0,0,,,0,Site,0,,0,150,8,0,0,0,0,0,12,,,,0,0,,0,,0,0,0,,,1,0,,0,,0,,,0,,,0,12,,,Richmond International Airport,5,Richmond International Airport,5,,,Dominion Virginia Power,Henrico County,Verizon,Henrico County,City of Richmond,Henrico,"Rice, Chris",,"M-2, General Industrial",0,1,0,,,,,,,,2148,60504S,51087,1,1,{4E81D26A-72DD-4FD9-AFDD-9D9C19C395E0},40,225,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=113669,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=113669,442342.415359099,3370.40812915153,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60510S,234477,60510S,1,Washington Hwy. & Elletts Crossing Road,23006,0,51085,0,0,Virginia Truck Center of Richm,,,0,51307,0,200188.9999953,179389.09992765,,,"Deusebio, Susan",,Washington Hwy. & Elletts Crossing Road,Ashland,VA,Virginia Transportation Park,,,0,0,0,1,I-95,1,,Washington Hwy,0,Route 1/Washington Hwy,0,0,,,0,Site,0,,0,45,6,0,0,0,0,1,,,,,0,0,,0,,1,0,0,,Susan Deusebio,1,0,,0,,0,,,0,,,0,12,,,Hanover County Municipal Airport,5,Richmond International Airport,25,,,Dominion Virginia Power,Hanover County,Verizon,Hanover County,Virginia Natural Gas,Hanover,,,M-1,0,1,1,,,,,,,,2153,60510S,51085,1,1,{FD58DBB4-2930-446A-8D98-3F4A2751B5FD},16.139,82,,,355790.975821124,2815.40612953319,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=20228S,234486,20228S,1,Dominion Drive and VA-100,24084,0,51155,1,0,Diversified Developers,540-605-0349,jim@jimhager.com,0,,0,122225.50013412,-106399.19986746,12 KV,,"Solomon, Michael",,Dominion Drive and VA-100,Dublin,VA,ShaeDawn Park,,,0,0,0,1,I-81,1,Exit 98,State Route 100,0,Route 100,0,0,,,0,Site,0,,0,,,0,1,1,0,0,,,,,0,0,,0,,0,0,0,1999-05-26T00:00:00.000Z,Aric Bopp,1,0,,1,,0,,,,,,0,,,Norfolk Southern Railway Company,New River Valley Airport,3,Roanoke-Blacksburg Regional Airport,50,,,American Electric Power,Peppers Ferry Regional Wastewater Facility,Verizon,Pulaski County Public Service Authority,Atmos Energy,Pulaski,,The front 30 acres has been rezoned Commercial.,Industrial,0,1,0,,,,,,,,1952,20228S,51155,1,1,{8F69C440-ECD1-42B8-875B-2C0047A75B5B},63,112.5,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=122965,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=122965,448933.376585918,3448.41241447241,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=40234S,234490,40234S,1,Rogers Clark Blvd at Ruther Glen Rd,22546,0,51033,1,1,John J Schwartz (owner rep),804-740-1555,jjschwartz@havesitewilltravel.com,0,,0,216775.59988726,179785.50012085,,3,"Wilson, Gary",,Rogers Clark Blvd at Ruther Glen Rd,Ruther Glen,VA,Caroline Commerce Center,,,0,1,0,1,I-95,0.1,Carmel Church,State Route 207,0,Route 207,0,0,0,,0,Site,0,,0,,6,0,0,0,0,0,15,1000000,1500000,,1,1,,1,0,1,1,1,,John Loftus,1,0,,0,770000,0,,,,1300000,960000,0,12,,CSX Transportation,Hanover County Municipal Airport,30,Richmond International Airport,40,,,Rappahannock Electric Cooperative,Caroline County,Verizon,Caroline County,Columbia Gas of Virginia,Caroline,,,"M-1, Industrial",0,1,0,,,,,,,,2666,40234S,51033,1,1,{3F5B1565-1D3E-4EDF-BB48-AD521FD3E683},200,300,http://virginiascan.yesvirginia.org/GetBinary.aspx?id=125601,http://virginiascan.yesvirginia.org/GetThumbnail.aspx?width=130&Height=130&id=125601,1426054.58636949,8059.52577192535,,
http://virginiascan.yesvirginia.org/site_selection/PropertyDetails.aspx?propertyid=60524S,234498,60524S,1,6271 La France Road,23150,0,51087,0,0,John Blakemore,,,0,,0,168237.97672819,196468.63840586,,,"McLaren, Gary",,6271 La France Road,Sandston,VA,LaFrance Road Site,,,0,0,0,0,I-64,3,,Williamsburg Road (Route 60),0,La France Road,0,0,,,0,Site,0,,0,,,0,0,0,0,0,,,,,0,0,,0,,0,0,0,1999-01-12T00:00:00.000Z,Rita Bostic,1,0,,0,,0,,,,,,0,,,,Richmond International Airport,1,Richmond International Airport,1,,,Dominion Virginia Power,Henrico County,Verizon,Henrico County,City of Richmond,Henrico,"Porter, Clifford",,"M-1, Light Industrial",0,1,0,,,,,,,,1870,60524S,51087,1,1,{04E79290-71A3-41F8-8ACD-31A09622C8BC},54,105.7,,,419688.252163585,2787.63695702035,,
