OBJECTID,FTR_CODE,VDOT,SPEEDLIMIT,PRE_DIR,PRE_TYPE,ST_NAME,ST_TYPE,SUF_DIR,LADD_FR,LADD_TO,RADD_FR,RADD_TO,FULLNAME,LBLOCK,HBLOCK,ONEWAY,CLASS,BLOCK,ADDTYP,ROW,SHAPElen
2703,Navy Streets,Base Roads,25, , ,HELMICK,STREET, ,0,0,1700,1748,HELMICK STREET,1700,1700,divided oneway,Naval Base,1700,0,not permitted,679.031447
1385,Navigable Streets,Collectors,25, , ,BEACH VIEW,STREET, ,0,0,0,0,BEACH VIEW STREET,9300,9300,bidirectional,Minor,9300,0,arterial/collector,248.683694
3434,Navigable Streets,Local Streets- Public,25, , ,MONA,AVENUE, ,8117,8129,8116,8128,MONA AVENUE,8100,8100,bidirectional,Minor,8100,0,residential,345.528848
82,Navigable Streets,Local Streets- Public,25, , ,14TH VIEW,STREET, ,9655,9659,9654,9654,14TH VIEW STREET,9600,9600,bidirectional,Minor,9600,0,residential,317.336871
2730,Navigable Streets,Local Streets- Public,25, , ,SHEPPARD,AVENUE, ,1600,1628,1601,1621,SHEPPARD AVENUE,1600,1600,bidirectional,Minor,1600,0,residential,291.024726
1386,Navigable Streets,Local Streets- Public,25, , ,MAPLEWOOD,AVENUE, ,1218,1234,1223,1235,MAPLEWOOD AVENUE,1200,1200,bidirectional,Minor,1200,0,residential,328.854235
3456,Navigable Streets,Local Streets- Public,25, , ,ALMA,DRIVE, ,808,812,809,809,ALMA DRIVE,800,800,bidirectional,Minor,800,0,residential,210.278613
448,Navigable Streets,Minor Arterials,35, , ,GRANBY,STREET, ,0,0,9534,9550,GRANBY STREET,9500,9500,divided oneway,Major,9500,0,arterial/collector,283.912502
2733,Navigable Streets,Local Streets- Public,25, , ,MILDRED,STREET, ,912,948,911,947,MILDRED STREET,900,900,bidirectional,Minor,900,0,residential,825.248822
1388,Navigable Streets,Local Streets- Public,25, , ,MODOC,AVENUE, ,1366,1374,1371,1375,MODOC AVENUE,1300,1300,bidirectional,Minor,1300,0,residential,383.95216
3457,Navigable Streets,Local Streets- Private,25, , ,BULKHEAD,STREET, ,0,0,0,0,BULKHEAD STREET,0,0,bidirectional,Private,0,0,not permitted,97.877849
554,Navigable Streets,Local Streets- Public,25, , ,DUVALL,STREET, ,0,0,200,200,DUVALL STREET,200,200,bidirectional,Minor,200,0,residential,108.367614
2820,Navy Streets,Base Roads,25, , ,GUESTWICK,CRESCENT, ,1099,1119,1102,1120,GUESTWICK CRESCENT,1000,1100,bidirectional,Naval Base,1100,0,not permitted,754.241616
3458,Navigable Streets,Local Streets- Private,25, , ,RAILROAD,AVENUE, ,0,0,0,0,RAILROAD AVENUE,0,0,bidirectional,Private,0,0,not permitted,824.406624
1878,Navigable Streets,Local Streets- Public,25, , ,EXECUTIVE,DRIVE, ,0,0,8586,8598,EXECUTIVE DRIVE,8500,8500,bidirectional,Minor,8500,0,residential,277.729536
555,Navy Streets,Base Roads,25, , ,AYLWIN,STREET, ,1799,1909,1800,1910,AYLWIN STREET,1700,1900,bidirectional,Naval Base,1900,0,not permitted,975.88558
2821,Navy Streets,Base Roads,25, , ,WEST MOREELL,CIRCLE, ,100,110,101,109,WEST MOREELL CIRCLE,100,100,bidirectional,Naval Base,100,0,not permitted,217.797137
1880,Navigable Streets,Minor Arterials,30,E, ,BAYVIEW,BOULEVARD, ,718,720,715,719,E BAYVIEW BOULEVARD,700,700,bidirectional,Major,700,0,arterial/collector,67.742097
3459,Navigable Streets,Local Streets- Public,25, , ,DRIFTWOOD,COURT, ,8052,8059,8046,8048,DRIFTWOOD COURT,8000,8000,bidirectional,Minor,8000,0,residential,138.495301
115,Navigable Streets,Local Streets- Public,25, , ,LITTLE BAY,AVENUE, ,931,945,930,942,LITTLE BAY AVENUE,900,900,bidirectional,Minor,900,0,residential,177.79498
2822,Navy Streets,Base Roads,25, , ,MOREELL,STREET, ,1599,1657,1600,1658,MOREELL STREET,1500,1600,bidirectional,Naval Base,1600,0,not permitted,229.960524
1233,Navy Streets,Base Roads,25, , ,3RD,AVENUE, ,9215,9247,9216,9248,3RD AVENUE,9200,9200,bidirectional,Naval Base,9200,0,not permitted,402.329468
116,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,1856.896688
3167,Navigable Streets,Principal Arterials,35, , ,SHORE,DRIVE, ,0,0,7979,7957,SHORE DRIVE,7900,7900,divided oneway,Major,7900,0,arterial/collector,334.142241
2987,Navy Streets,Base Roads,25, , ,ROYAL WINDSOR,LOOP, ,100,156,0,0,ROYAL WINDSOR LOOP,100,100,bidirectional,Naval Base,100,0,not permitted,926.001564
1067,Navigable Streets,Interstate,55, , ,I-564E,HIGHWAY, ,0,0,0,0,I-564E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,8.188941
173,Navigable Streets,Local Streets- Public,25, , ,5TH VIEW,STREET, ,0,0,0,0,5TH VIEW STREET,9700,9700,bidirectional,Minor,9700,0,residential,148.926709
3168,Navigable Streets,Local Streets- Public,25, , ,HACIENDA,STREET, ,4200,4229,4201,4225,HACIENDA STREET,4200,4200,bidirectional,Minor,4200,0,residential,532.396572
1068,Navy Streets,Base Roads,25, , ,6TH,AVENUE, ,9099,9183,9100,9184,6TH AVENUE,9000,9100,bidirectional,Naval Base,9100,0,not permitted,613.629214
2903,Navy Streets,Base Roads,25, , ,NORTH BRISTON,COURT, ,602,618,601,617,NORTH BRISTON COURT,600,600,bidirectional,Naval Base,600,0,not permitted,291.084527
3041,Navy Streets,Base Roads,25, , ,ROYAL WINDSOR,LOOP, ,164,172,0,0,ROYAL WINDSOR LOOP,100,100,bidirectional,Naval Base,100,0,not permitted,385.569722
174,Navigable Streets,Collectors,25,W, ,OCEAN VIEW,AVENUE, ,0,0,500,598,W OCEAN VIEW AVENUE,500,500,divided oneway,Minor,500,0,arterial/collector,965.922434
1069,Navy Streets,Base Roads,25, , ,EAST C,STREET, ,455,499,456,500,EAST C STREET,400,500,bidirectional,Naval Base,500,0,not permitted,781.448781
671,Navy Streets,Base Roads,25, , ,POCAHONTAS,STREET, ,1745,1747,1746,1748,POCAHONTAS STREET,1700,1700,bidirectional,Naval Base,1700,0,not permitted,33.30538
2819,Navy Streets,Base Roads,25, , ,PRIORY,PLACE, ,8101,8107,1213,1223,PRIORY PLACE,1200,8100,bidirectional,Naval Base,8100,0,not permitted,202.394485
3580,Navy Streets,Base Roads,25, , ,BIAK,AVENUE, ,0,0,0,0,BIAK AVENUE,0,0,bidirectional,Naval Base,0,0,not permitted,117.981203
1188,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,44.721357
672,Navy Streets,Base Roads,25, , ,POCAHONTAS,STREET, ,1749,1799,1750,1800,POCAHONTAS STREET,1700,1800,bidirectional,Naval Base,1800,0,not permitted,337.665754
2548,Navy Streets,Base Roads,25, , ,PATROL,ROAD, ,709,1217,710,1218,PATROL ROAD,700,1200,bidirectional,Naval Base,1200,0,not permitted,2582.804751
3581,Navigable Streets,Local Streets- Public,25, , ,MONA,AVENUE, ,8105,8109,8100,8112,MONA AVENUE,8100,8100,bidirectional,Minor,8100,0,residential,301.142312
1189,Navigable Streets,Local Streets- Public,25,E, ,LEICESTER,AVENUE, ,720,728,0,0,E LEICESTER AVENUE,700,700,bidirectional,Minor,700,0,residential,179.854419
673,Navy Streets,Base Roads,25, , ,MARYLAND,AVENUE, ,0,0,9586,9644,MARYLAND AVENUE,9500,9600,divided oneway,Naval Base,9600,0,not permitted,385.089561
2298,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,905.598621
3582,Navigable Streets,Local Streets- Public,25, , ,CALVIN,AVENUE, ,2320,2336,2321,2329,CALVIN AVENUE,2300,2300,bidirectional,Minor,2300,0,residential,441.290214
1190,Navigable Streets,Collectors,25, , ,BEACH VIEW,STREET, ,0,0,9442,9444,BEACH VIEW STREET,9400,9400,bidirectional,Minor,9400,0,arterial/collector,178.063543
782,Navigable Streets,Collectors,30, , ,1ST VIEW,STREET, ,0,0,9100,9198,1ST VIEW STREET,9100,9100,bidirectional,Minor,9100,0,arterial/collector,599.592695
2506,Navy Streets,Base Roads,25, , ,UNKNOWN,STREET, ,349,399,350,400,UNKNOWN STREET,300,400,bidirectional,Naval Base,400,0,not permitted,479.080692
3583,Navigable Streets,Local Streets- Private,25, , ,RAILROAD,AVENUE, ,0,0,0,0,RAILROAD AVENUE,0,0,bidirectional,Private,0,0,not permitted,179.318837
1615,Navigable Streets,Principal Arterials,35, , ,HAMPTON,BOULEVARD, ,0,0,0,0,HAMPTON BOULEVARD,9000,9000,divided oneway,Major,9000,0,arterial/collector,881.390519
939,Navigable Streets,Local Streets- Public,35, , ,TIDEWATER,DRIVE, ,0,0,9200,9200,TIDEWATER DRIVE,9200,9200,divided oneway,Minor,9200,0,arterial/collector,256.897902
2507,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,44.204747
3719,Navy Streets,Base Roads,25, , ,LEYTE,AVENUE, ,1131,1133,1126,1128,LEYTE AVENUE,1100,1100,bidirectional,Naval Base,1100,0,not permitted,159.017593
1616,Navigable Streets,Local Streets- Public,25, , ,EARL,STREET, ,0,0,1325,1325,EARL STREET,1300,1300,bidirectional,Minor,1300,0,residential,35.355159
940,Navigable Streets,Minor Arterials,35, , ,TIDEWATER,DRIVE, ,0,0,0,0,TIDEWATER DRIVE,9200,9200,divided oneway,Major,9200,0,arterial/collector,968.01445
2508,Miscellaneous Streets,Miscellaneous,15, , ,MISCELLANEOUS,STREET, ,0,0,0,0,MISCELLANEOUS STREET,0,0,bidirectional,Miscellaneous,0,0,not permitted,70.139531
3721,Navigable Streets,Principal Arterials,35, , ,GRANBY,STREET, ,0,0,0,0,GRANBY STREET,7700,7700,divided oneway,Major,7700,0,arterial/collector,30.439495
1617,Navigable Streets,Local Streets- Public,25, , ,ELM VIEW,AVENUE, ,1316,1354,1315,1347,ELM VIEW AVENUE,1300,1300,bidirectional,Minor,1300,0,residential,691.299744
941,Navigable Streets,Local Streets- Public,35, , ,TIDEWATER,DRIVE, ,0,0,0,0,TIDEWATER DRIVE,9200,9200,signed oneway,Minor,9200,0,arterial/collector,11.629553
3722,Navigable Streets,Interstate,55, , ,I-564W,HIGHWAY, ,0,0,0,0,I-564W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,1054.336072
2014,Navigable Streets,Collectors,25, , ,PLEASANT,AVENUE, ,2800,2898,2801,2899,PLEASANT AVENUE,2800,2800,bidirectional,Minor,2800,0,arterial/collector,345.953501
1792,Navigable Streets,Local Streets- Public,25, , ,PRETTY LAKE,AVENUE, ,0,0,2089,2089,PRETTY LAKE AVENUE,2000,2000,bidirectional,Minor,2000,0,residential,108.960124
359,Navigable Streets,Local Streets- Public,25, , ,CHERRY,STREET, ,315,315,308,308,CHERRY STREET,300,300,bidirectional,Minor,300,0,residential,316.897477
2015,Navigable Streets,Local Streets- Public,25, , ,BAY OAKS,PLACE, ,3700,3742,3701,3727,BAY OAKS PLACE,3700,3700,bidirectional,Minor,3700,0,residential,331.493811
1795,Navigable Streets,Principal Arterials,25,E, ,OCEAN VIEW,AVENUE, ,0,0,0,0,E OCEAN VIEW AVENUE,0,0,bidirectional,Minor,0,0,arterial/collector,10.440407
3313,Navigable Streets,Local Streets- Public,25, , ,MONA,AVENUE, ,8209,8229,8200,8230,MONA AVENUE,8200,8200,bidirectional,Minor,8200,0,residential,635.326995
211,Navigable Streets,Minor Arterials,35, , ,TIDEWATER,DRIVE, ,0,0,0,0,TIDEWATER DRIVE,9600,9600,divided oneway,Major,9600,0,arterial/collector,597.56858
2025,Navigable Streets,Principal Arterials,30,E, ,OCEAN VIEW,AVENUE, ,3500,3598,3501,3599,E OCEAN VIEW AVENUE,3500,3500,bidirectional,Major,3500,0,arterial/collector,345.44456
3612,Navy Streets,Base Roads,25, , ,BIAK,AVENUE, ,0,0,0,0,BIAK AVENUE,0,0,bidirectional,Naval Base,0,0,not permitted,124.309906
1401,Navigable Streets,Minor Arterials,35, , ,TIDEWATER,DRIVE, ,8921,8921,0,0,TIDEWATER DRIVE,8900,8900,divided oneway,Major,8900,0,arterial/collector,247.332824
212,Navigable Streets,Principal Arterials,35, , ,4TH VIEW,STREET, ,0,0,0,0,4TH VIEW STREET,9600,9600,divided oneway,Major,9600,0,arterial/collector,54.208452
2129,Navigable Streets,Local Streets- Public,25, , ,LOUVETT,STREET, ,300,316,305,313,LOUVETT STREET,300,300,bidirectional,Minor,300,0,residential,338.013313
3613,Navigable Streets,Interstate,55, , ,I-64HOV,HIGHWAY, ,0,0,0,0,I-64HOV HIGHWAY,0,0,bidirectional,Interstate,0,0,arterial/collector,45.078339
1403,Navigable Streets,Local Streets- Public,25, , ,HAMMETT,AVENUE, ,8921,8921,0,0,HAMMETT AVENUE,8900,8900,bidirectional,Minor,8900,0,residential,254.781529
213,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,33.989013
2070,Navy Streets,Base Roads,25, , ,3RD,STREET, ,8849,8899,8850,8900,3RD STREET,8800,8900,bidirectional,Naval Base,8900,0,not permitted,267.807831
3614,Navigable Streets,Interstate,55, , ,I-564W,HIGHWAY, ,0,0,0,0,I-564W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,1664.070272
1051,Navigable Streets,Local Streets- Public,25, , ,MACE,AVENUE, ,0,0,0,0,MACE AVENUE,9000,9000,bidirectional,Minor,9000,0,residential,251.299749
214,Navigable Streets,Principal Arterials,35,W, ,OCEAN VIEW,AVENUE, ,0,0,0,0,W OCEAN VIEW AVENUE,300,300,divided oneway,Major,300,0,arterial/collector,25.90473
2073,Navigable Streets,Local Streets- Public,25, , ,11TH BAY,STREET, ,9601,9699,9600,9698,11TH BAY STREET,9600,9600,bidirectional,Minor,9600,0,residential,656.697118
1052,Navigable Streets,Minor Arterials,25,W, ,OCEAN,AVENUE, ,0,0,200,200,W OCEAN AVENUE,200,200,signed oneway,Minor,200,0,arterial/collector,248.346494
712,Navigable Streets,Minor Arterials,35, , ,GRANBY,STREET, ,0,0,0,0,GRANBY STREET,9200,9200,divided oneway,Major,9200,0,arterial/collector,42.06047
2447,Navy Streets,Base Roads,25, , ,C,STREET, ,501,501,0,0,C STREET,8200,8300,bidirectional,Naval Base,8300,0,residential,399.056914
3615,Navigable Streets,Local Streets- Public,25, , ,ELK,AVENUE, ,1354,1374,1355,1371,ELK AVENUE,1300,1300,signed oneway,Minor,1300,0,residential,458.594646
1054,Navigable Streets,Interstate,55, , ,I-64W,HIGHWAY, ,0,0,0,0,I-64W HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,54.085679
713,Navigable Streets,Minor Arterials,35, , ,TIDEWATER,DRIVE, ,0,0,0,0,TIDEWATER DRIVE,100,100,divided oneway,Major,9300,0,arterial/collector,1088.145826
2451,Navigable Streets,Collectors,25, , ,BEECHWOOD,AVENUE, ,400,412,401,411,BEECHWOOD AVENUE,400,400,bidirectional,Minor,400,0,arterial/collector,282.154519
3617,Navigable Streets,Local Streets- Public,25, , ,BISON,AVENUE, ,0,0,8000,8008,BISON AVENUE,8000,8000,bidirectional,Minor,8000,0,residential,214.710798
1106,Navigable Streets,Local Streets- Public,25,W, ,BAY,AVENUE, ,0,0,0,0,W BAY AVENUE,200,200,signed oneway,Minor,200,0,arterial/collector,127.981481
714,Navigable Streets,Local Streets- Public,25, , ,NORFOLK,AVENUE, ,9415,9415,0,0,NORFOLK AVENUE,9400,9400,bidirectional,Minor,9400,0,residential,237.284268
2474,Navy Streets,Base Roads,25, , ,6TH,STREET, ,8199,8329,8200,8330,6TH STREET,8100,8300,bidirectional,Naval Base,8300,0,not permitted,656.932611
3908,Navigable Streets,Local Streets- Public,25, , ,TARPON,PLACE, ,0,0,0,0,TARPON PLACE,7900,7900,bidirectional,Minor,7900,0,residential,255.409429
1107,Navigable Streets,Minor Arterials,25,W, ,BAY,AVENUE, ,0,0,0,0,W BAY AVENUE,200,200,signed oneway,Major,200,0,arterial/collector,177.359046
734,Navy Streets,Base Roads,25, , ,WEST PATROL,ROAD, ,9199,9229,9200,9230,WEST PATROL ROAD,9100,9200,bidirectional,Naval Base,9200,0,not permitted,1115.162417
2475,Navigable Streets,Collectors,25, , ,OLD OCEAN VIEW,ROAD, ,8469,8483,8466,8484,OLD OCEAN VIEW ROAD,8400,8400,bidirectional,Minor,8400,0,arterial/collector,512.55761
3909,Navy Streets,Base Roads,25, , ,KISKA,ROAD, ,7785,7787,7786,7788,KISKA ROAD,7700,7700,bidirectional,Naval Base,7700,0,not permitted,252.566264
1108,Navigable Streets,Principal Arterials,25,W, ,ADMIRAL TAUSSIG,BOULEVARD, ,0,0,0,0,W ADMIRAL TAUSSIG BOULEVARD,1700,1700,divided oneway,Major,1700,0,arterial/collector,59.255783
735,Navy Streets,Base Roads,25, , ,11TH,AVENUE, ,9199,9235,9200,9236,11TH AVENUE,9100,9200,bidirectional,Naval Base,9200,0,not permitted,613.466235
2616,Navigable Streets,Local Streets- Public,25, , ,LARRYMORE,COURT, ,0,0,0,0,LARRYMORE COURT,2300,2300,bidirectional,Minor,2300,0,residential,105.602996
3667,Navigable Streets,Interstate,55, , ,I-64E,HIGHWAY, ,0,0,0,0,I-64E HIGHWAY,0,0,divided oneway,Interstate,0,0,arterial/collector,816.480901
1350,Navigable Streets,Local Streets- Public,25, , ,VIRGILINA,AVENUE, ,1400,1448,1401,1437,VIRGILINA AVENUE,1400,1400,bidirectional,Minor,1400,0,residential,727.929543
736,Navigable Streets,Minor Arterials,35, , ,GRANBY,STREET, ,0,0,0,0,GRANBY STREET,9200,9200,divided oneway,Major,9200,0,arterial/collector,44.308452
2617,Navigable Streets,Local Streets- Private,25, , ,RAILROAD,AVENUE, ,0,0,0,0,RAILROAD AVENUE,0,0,bidirectional,Private,0,0,not permitted,1536.679948
3668,Navy Streets,Base Roads,25, , ,LEUTZE,ROAD, ,1825,1833,1826,1834,LEUTZE ROAD,1800,1800,bidirectional,Naval Base,1800,0,not permitted,212.291343
1352,Navigable Streets,Local Streets- Public,25, , ,KENILWORTH,ROAD, ,0,0,0,0,KENILWORTH ROAD,9000,9000,bidirectional,Minor,9000,0,residential,271.979304
851,Navy Streets,Base Roads,25, , ,BAINBRIDGE,AVENUE, ,9399,9447,0,0,BAINBRIDGE AVENUE,9300,9400,divided oneway,Naval Base,9400,0,not permitted,421.456009
2851,Navigable Streets,Local Streets- Public,25, , ,BOXWOOD,CIRCLE, ,1362,1370,0,0,BOXWOOD CIRCLE,1300,1300,bidirectional,Minor,1300,0,residential,256.17178
3669,Navy Streets,Base Roads,25, , ,11TH,STREET, ,1849,1899,1850,1900,11TH STREET,1800,1900,bidirectional,Naval Base,1900,0,not permitted,862.988372
1419,Navigable Streets,Local Streets- Public,25, , ,MODOC,AVENUE, ,0,0,1405,1405,MODOC AVENUE,1400,1400,bidirectional,Minor,1400,0,residential,324.614406
852,Navy Streets,Base Roads,25, , ,8TH,AVENUE, ,9199,9233,9200,9234,8TH AVENUE,9100,9200,bidirectional,Naval Base,9200,0,not permitted,776.369595
2954,Navigable Streets,Local Streets- Public,25, , ,DEAN,DRIVE, ,2200,2236,2201,2233,DEAN DRIVE,2200,2200,bidirectional,Minor,2200,0,residential,739.760979
1420,Navy Streets,Base Roads,25, , ,ESCORT,AVENUE, ,1899,1947,1900,1948,ESCORT AVENUE,1800,1900,bidirectional,Naval Base,1900,0,not permitted,954.971257
3299,Navigable Streets,Local Streets- Public,25, , ,COYOTE,AVENUE, ,1614,1666,1615,1659,COYOTE AVENUE,1600,1600,bidirectional,Minor,1600,0,residential,928.576388
853,Navigable Streets,Local Streets- Public,25, , ,SAINT GEORGE,AVENUE, ,9213,9217,0,0,SAINT GEORGE AVENUE,9200,9200,bidirectional,Minor,9200,0,residential,245.216575
2955,Navigable Streets,Local Streets- Public,25, , ,JEFFREY,DRIVE, ,0,0,0,0,JEFFREY DRIVE,2100,2100,bidirectional,Minor,2100,0,residential,51.696844
1421,Navy Streets,Base Roads,25, , ,2ND,STREET, ,9199,9227,9200,9228,2ND STREET,9100,9200,bidirectional,Naval Base,9200,0,not permitted,471.499418
3300,Navigable Streets,Local Streets- Public,25, , ,BISON,AVENUE, ,8035,8053,8040,8054,BISON AVENUE,8000,8000,bidirectional,Minor,8000,0,residential,340.590054
614,Navy Streets,Base Roads,25, , ,POWHATAN,STREET, ,1799,1833,1800,1834,POWHATAN STREET,1700,1800,bidirectional,Naval Base,1800,0,not permitted,334.533812
2828,Navy Streets,Base Roads,25, , ,WEST MOREELL,CIRCLE, ,1,7,0,0,WEST MOREELL CIRCLE,1,100,bidirectional,Naval Base,100,0,not permitted,144.584331
1381,Navigable Streets,Minor Arterials,25,, ,CHESAPEAKE                    ,BOULEVARD, ,0,0,0,0,CHESAPEAKE BOULEVARD                    ,700,700,bidirectional,Median,700,0,arterial/collector,67.779462
3301,Navigable Streets,Local Streets- Public,25, , ,BRANCHWOOD,STREET, ,1800,1884,1801,1885,BRANCHWOOD STREET,1800,1800,bidirectional,Minor,1800,0,residential,1184.584275
615,Navigable Streets,Local Streets- Public,25, , ,PINE TREE,ROAD, ,9373,9399,9374,9398,PINE TREE ROAD,9300,9300,bidirectional,Minor,9300,0,residential,441.041054
2829,Navy Streets,Base Roads,25, , ,KEY POINT,LANE, ,7915,7973,7916,7974,KEY POINT LANE,7900,7900,bidirectional,Naval Base,7900,0,not permitted,564.78972
1900,Navigable Streets,Minor Arterials,35, , ,TIDEWATER,DRIVE, ,0,0,8619,8615,TIDEWATER DRIVE,8600,8600,divided oneway,Major,8600,0,arterial/collector,257.321398
2830,Navy Streets,Base Roads,25, , ,RAILHEAD ACCESS,ROAD, ,0,0,0,0,RAILHEAD ACCESS ROAD,0,0,bidirectional,Naval Base,0,0,not permitted,244.510764
3795,Navigable Streets,Principal Arterials,25,E, ,LITTLE CREEK                  ,ROAD, ,0,0,0,0,E LITTLE CREEK ROAD                     ,7900,7900,bidirectional,Median,7900,0,arterial/collector,42.93315
29,Navigable Streets,Local Streets- Public,25, , ,15TH VIEW,STREET, ,9701,9719,9700,9718,15TH VIEW STREET,9700,9700,bidirectional,Minor,9700,0,residential,188.3456
1901,Navigable Streets,Local Streets- Public,25, , ,STRATFORD,STREET, ,0,0,8620,8630,STRATFORD STREET,8600,8600,bidirectional,Minor,8600,0,residential,225.24998
2546,Navigable Streets,Local Streets- Public,25, , ,GLEN MYRTLE,AVENUE, ,0,0,8300,8398,GLEN MYRTLE AVENUE,8300,8300,bidirectional,Minor,8300,0,residential,295.177926
3796,Navigable Streets,Collectors,25, , ,DOMINION,AVENUE, ,1800,1874,1801,1875,DOMINION AVENUE,1800,1800,bidirectional,Minor,1800,0,arterial/collector,1184.589838
30,Navigable Streets,Collectors,25,W, ,OCEAN VIEW,AVENUE, ,0,0,0,0,W OCEAN VIEW AVENUE,1500,1500,divided oneway,Minor,1500,0,arterial/collector,9.999773
1902,Navigable Streets,Local Streets- Public,25, , ,HAVEN,DRIVE, ,100,198,101,199,HAVEN DRIVE,100,100,bidirectional,Minor,100,0,residential,1781.898025
2547,Navy Streets,Base Roads,25, , ,FUZE ROW,LANE, ,649,709,650,710,FUZE ROW LANE,600,700,bidirectional,Naval Base,700,0,not permitted,363.425304
232,Navigable Streets,Local Streets- Public,25, , ,PORTVIEW,AVENUE, ,239,257,232,256,PORTVIEW AVENUE,200,200,bidirectional,Minor,200,0,residential,252.001986
1710,Navy Streets,Base Roads,25, , ,PATROL,ROAD, ,8775,9007,8776,9008,PATROL ROAD,8700,9000,bidirectional,Naval Base,9000,0,not permitted,2034.798472
2174,Navy Streets,Base Roads,25, , ,FOX RUN,ROAD, ,349,399,350,400,FOX RUN ROAD,300,400,bidirectional,Naval Base,400,0,not permitted,528.10951
3971,Navigable Streets,Principal Arterials,25,E, ,LITTLE CREEK                  ,ROAD, ,0,0,0,0,E LITTLE CREEK ROAD                     ,7900,7900,bidirectional,Median,7900,0,arterial/collector,26.824483
